,acoustic_data,time_to_failure
4436815,-87,0.31679904
4436816,-59,0.31679904
4436817,-26,0.31679904
4436818,6,0.31679904
4436819,28,0.31679904
4436820,38,0.31679904
4436821,45,0.31679904
4436822,40,0.31679904
4436823,17,0.31679904
4436824,-10,0.31679904
4436825,-37,0.31679904
4436826,-73,0.31679904
4436827,-105,0.31679904
4436828,-134,0.31679904
4436829,-150,0.31679904
4436830,-159,0.31679904
4436831,-151,0.31679904
4436832,-128,0.31679904
4436833,-96,0.31679904
4436834,-57,0.31679904
4436835,-6,0.316799
4436836,34,0.316799
4436837,68,0.316799
4436838,93,0.316799
4436839,98,0.316799
4436840,90,0.316799
4436841,70,0.316799
4436842,46,0.316799
4436843,27,0.316799
4436844,10,0.316799
4436845,12,0.316799
4436846,24,0.316799
4436847,59,0.316799
4436848,97,0.316799
4436849,141,0.316799
4436850,183,0.316799
4436851,217,0.316799
4436852,230,0.316799
4436853,220,0.316799
4436854,194,0.316799
4436855,141,0.316799
4436856,69,0.316799
4436857,-14,0.316799
4436858,-98,0.316799
4436859,-176,0.316799
4436860,-241,0.316799
4436861,-278,0.316799
4436862,-293,0.31679899
4436863,-281,0.31679899
4436864,-253,0.31679899
4436865,-205,0.31679899
4436866,-144,0.31679899
4436867,-87,0.31679899
4436868,-34,0.31679899
4436869,14,0.31679899
4436870,57,0.31679899
4436871,84,0.31679899
4436872,101,0.31679899
4436873,111,0.31679899
4436874,116,0.31679899
4436875,123,0.31679899
4436876,136,0.31679899
4436877,153,0.31679899
4436878,175,0.31679899
4436879,196,0.31679899
4436880,213,0.31679899
4436881,222,0.31679899
4436882,202,0.31679899
4436883,165,0.31679899
4436884,113,0.31679899
4436885,44,0.31679899
4436886,-36,0.31679899
4436887,-114,0.31679899
4436888,-182,0.31679899
4436889,-232,0.31679899
4436890,-269,0.31679896
4436891,-276,0.31679896
4436892,-260,0.31679896
4436893,-226,0.31679896
4436894,-179,0.31679896
4436895,-121,0.31679896
4436896,-74,0.31679896
4436897,-21,0.31679896
4436898,16,0.31679896
4436899,42,0.31679896
4436900,60,0.31679896
4436901,66,0.31679896
4436902,70,0.31679896
4436903,62,0.31679896
4436904,56,0.31679896
4436905,55,0.31679896
4436906,54,0.31679896
4436907,63,0.31679896
4436908,71,0.31679896
4436909,78,0.31679896
4436910,84,0.31679896
4436911,91,0.31679896
4436912,89,0.31679896
4436913,89,0.31679896
4436914,81,0.31679896
4436915,81,0.31679896
4436916,85,0.31679896
4436917,94,0.31679893
4436918,112,0.31679893
4436919,131,0.31679893
4436920,135,0.31679893
4436921,131,0.31679893
4436922,106,0.31679893
4436923,65,0.31679893
4436924,6,0.31679893
4436925,-71,0.31679893
4436926,-144,0.31679893
4436927,-213,0.31679893
4436928,-256,0.31679893
4436929,-280,0.31679893
4436930,-283,0.31679893
4436931,-266,0.31679893
4436932,-236,0.31679893
4436933,-188,0.31679893
4436934,-135,0.31679893
4436935,-80,0.31679893
4436936,-19,0.31679893
4436937,28,0.31679893
4436938,70,0.31679893
4436939,105,0.31679893
4436940,130,0.31679893
4436941,132,0.31679893
4436942,132,0.31679893
4436943,120,0.31679893
4436944,107,0.3167989
4436945,98,0.3167989
4436946,97,0.3167989
4436947,95,0.3167989
4436948,91,0.3167989
4436949,93,0.3167989
4436950,86,0.3167989
4436951,76,0.3167989
4436952,53,0.3167989
4436953,27,0.3167989
4436954,-9,0.3167989
4436955,-45,0.3167989
4436956,-81,0.3167989
4436957,-104,0.3167989
4436958,-120,0.3167989
4436959,-130,0.3167989
4436960,-113,0.3167989
4436961,-79,0.3167989
4436962,-33,0.3167989
4436963,18,0.3167989
4436964,78,0.3167989
4436965,137,0.3167989
4436966,185,0.3167989
4436967,217,0.3167989
4436968,234,0.3167989
4436969,217,0.3167989
4436970,182,0.3167989
4436971,119,0.31679887
4436972,45,0.31679887
4436973,-36,0.31679887
4436974,-114,0.31679887
4436975,-180,0.31679887
4436976,-215,0.31679887
4436977,-217,0.31679887
4436978,-186,0.31679887
4436979,-135,0.31679887
4436980,-60,0.31679887
4436981,23,0.31679887
4436982,102,0.31679887
4436983,153,0.31679887
4436984,179,0.31679887
4436985,172,0.31679887
4436986,137,0.31679887
4436987,78,0.31679887
4436988,9,0.31679887
4436989,-58,0.31679887
4436990,-111,0.31679887
4436991,-141,0.31679887
4436992,-148,0.31679887
4436993,-136,0.31679887
4436994,-104,0.31679887
4436995,-65,0.31679887
4436996,-26,0.31679887
4436997,-1,0.31679887
4436998,12,0.31679884
4436999,9,0.31679884
4437000,-4,0.31679884
4437001,-26,0.31679884
4437002,-59,0.31679884
4437003,-91,0.31679884
4437004,-115,0.31679884
4437005,-130,0.31679884
4437006,-125,0.31679884
4437007,-108,0.31679884
4437008,-77,0.31679884
4437009,-28,0.31679884
4437010,39,0.31679884
4437011,113,0.31679884
4437012,184,0.31679884
4437013,252,0.31679884
4437014,308,0.31679884
4437015,347,0.31679884
4437016,362,0.31679884
4437017,352,0.31679884
4437018,315,0.31679884
4437019,259,0.31679884
4437020,183,0.31679884
4437021,108,0.31679884
4437022,29,0.31679884
4437023,-46,0.31679884
4437024,-109,0.31679884
4437025,-151,0.3167988
4437026,-172,0.3167988
4437027,-172,0.3167988
4437028,-163,0.3167988
4437029,-145,0.3167988
4437030,-122,0.3167988
4437031,-107,0.3167988
4437032,-95,0.3167988
4437033,-93,0.3167988
4437034,-106,0.3167988
4437035,-118,0.3167988
4437036,-129,0.3167988
4437037,-135,0.3167988
4437038,-134,0.3167988
4437039,-121,0.3167988
4437040,-102,0.3167988
4437041,-77,0.3167988
4437042,-57,0.3167988
4437043,-34,0.3167988
4437044,-11,0.3167988
4437045,8,0.3167988
4437046,35,0.3167988
4437047,51,0.3167988
4437048,57,0.3167988
4437049,63,0.3167988
4437050,66,0.3167988
4437051,70,0.3167988
4437052,67,0.31679878
4437053,70,0.31679878
4437054,75,0.31679878
4437055,86,0.31679878
4437056,105,0.31679878
4437057,121,0.31679878
4437058,143,0.31679878
4437059,156,0.31679878
4437060,167,0.31679878
4437061,171,0.31679878
4437062,162,0.31679878
4437063,159,0.31679878
4437064,145,0.31679878
4437065,125,0.31679878
4437066,103,0.31679878
4437067,85,0.31679878
4437068,69,0.31679878
4437069,44,0.31679878
4437070,18,0.31679878
4437071,-11,0.31679878
4437072,-46,0.31679878
4437073,-83,0.31679878
4437074,-116,0.31679878
4437075,-148,0.31679878
4437076,-177,0.31679878
4437077,-186,0.31679878
4437078,-186,0.31679878
4437079,-179,0.31679875
4437080,-169,0.31679875
4437081,-141,0.31679875
4437082,-131,0.31679875
4437083,-125,0.31679875
4437084,-113,0.31679875
4437085,-108,0.31679875
4437086,-101,0.31679875
4437087,-85,0.31679875
4437088,-68,0.31679875
4437089,-42,0.31679875
4437090,-19,0.31679875
4437091,13,0.31679875
4437092,39,0.31679875
4437093,52,0.31679875
4437094,54,0.31679875
4437095,56,0.31679875
4437096,52,0.31679875
4437097,38,0.31679875
4437098,23,0.31679875
4437099,2,0.31679875
4437100,-7,0.31679875
4437101,-18,0.31679875
4437102,-30,0.31679875
4437103,-31,0.31679875
4437104,-21,0.31679875
4437105,1,0.31679875
4437106,43,0.31679872
4437107,92,0.31679872
4437108,146,0.31679872
4437109,193,0.31679872
4437110,231,0.31679872
4437111,255,0.31679872
4437112,263,0.31679872
4437113,258,0.31679872
4437114,228,0.31679872
4437115,193,0.31679872
4437116,154,0.31679872
4437117,118,0.31679872
4437118,85,0.31679872
4437119,55,0.31679872
4437120,28,0.31679872
4437121,5,0.31679872
4437122,-13,0.31679872
4437123,-42,0.31679872
4437124,-74,0.31679872
4437125,-105,0.31679872
4437126,-142,0.31679872
4437127,-186,0.31679872
4437128,-212,0.31679872
4437129,-240,0.31679872
4437130,-258,0.31679872
4437131,-268,0.31679872
4437132,-262,0.31679872
4437133,-256,0.3167987
4437134,-227,0.3167987
4437135,-184,0.3167987
4437136,-130,0.3167987
4437137,-71,0.3167987
4437138,-8,0.3167987
4437139,51,0.3167987
4437140,92,0.3167987
4437141,115,0.3167987
4437142,116,0.3167987
4437143,95,0.3167987
4437144,60,0.3167987
4437145,17,0.3167987
4437146,-24,0.3167987
4437147,-47,0.3167987
4437148,-52,0.3167987
4437149,-32,0.3167987
4437150,-4,0.3167987
4437151,41,0.3167987
4437152,98,0.3167987
4437153,153,0.3167987
4437154,199,0.3167987
4437155,238,0.3167987
4437156,255,0.3167987
4437157,260,0.3167987
4437158,254,0.3167987
4437159,230,0.3167987
4437160,183,0.31679866
4437161,121,0.31679866
4437162,59,0.31679866
4437163,1,0.31679866
4437164,-56,0.31679866
4437165,-102,0.31679866
4437166,-128,0.31679866
4437167,-139,0.31679866
4437168,-141,0.31679866
4437169,-129,0.31679866
4437170,-116,0.31679866
4437171,-102,0.31679866
4437172,-95,0.31679866
4437173,-97,0.31679866
4437174,-96,0.31679866
4437175,-103,0.31679866
4437176,-115,0.31679866
4437177,-128,0.31679866
4437178,-127,0.31679866
4437179,-128,0.31679866
4437180,-110,0.31679866
4437181,-78,0.31679866
4437182,-47,0.31679866
4437183,-10,0.31679866
4437184,22,0.31679866
4437185,44,0.31679866
4437186,60,0.31679866
4437187,64,0.31679866
4437188,57,0.31679863
4437189,46,0.31679863
4437190,28,0.31679863
4437191,7,0.31679863
4437192,-15,0.31679863
4437193,-46,0.31679863
4437194,-74,0.31679863
4437195,-92,0.31679863
4437196,-106,0.31679863
4437197,-102,0.31679863
4437198,-81,0.31679863
4437199,-43,0.31679863
4437200,13,0.31679863
4437201,72,0.31679863
4437202,132,0.31679863
4437203,190,0.31679863
4437204,232,0.31679863
4437205,252,0.31679863
4437206,254,0.31679863
4437207,240,0.31679863
4437208,214,0.31679863
4437209,176,0.31679863
4437210,140,0.31679863
4437211,98,0.31679863
4437212,54,0.31679863
4437213,11,0.31679863
4437214,-23,0.31679863
4437215,-52,0.3167986
4437216,-69,0.3167986
4437217,-78,0.3167986
4437218,-78,0.3167986
4437219,-75,0.3167986
4437220,-59,0.3167986
4437221,-47,0.3167986
4437222,-36,0.3167986
4437223,-31,0.3167986
4437224,-41,0.3167986
4437225,-56,0.3167986
4437226,-71,0.3167986
4437227,-96,0.3167986
4437228,-124,0.3167986
4437229,-146,0.3167986
4437230,-164,0.3167986
4437231,-175,0.3167986
4437232,-186,0.3167986
4437233,-182,0.3167986
4437234,-167,0.3167986
4437235,-137,0.3167986
4437236,-103,0.3167986
4437237,-57,0.3167986
4437238,-1,0.3167986
4437239,42,0.3167986
4437240,91,0.3167986
4437241,123,0.3167986
4437242,135,0.31679857
4437243,125,0.31679857
4437244,87,0.31679857
4437245,33,0.31679857
4437246,-19,0.31679857
4437247,-75,0.31679857
4437248,-112,0.31679857
4437249,-124,0.31679857
4437250,-110,0.31679857
4437251,-61,0.31679857
4437252,5,0.31679857
4437253,93,0.31679857
4437254,178,0.31679857
4437255,248,0.31679857
4437256,301,0.31679857
4437257,324,0.31679857
4437258,314,0.31679857
4437259,273,0.31679857
4437260,205,0.31679857
4437261,126,0.31679857
4437262,37,0.31679857
4437263,-48,0.31679857
4437264,-122,0.31679857
4437265,-176,0.31679857
4437266,-204,0.31679857
4437267,-207,0.31679857
4437268,-194,0.31679857
4437269,-157,0.31679854
4437270,-107,0.31679854
4437271,-59,0.31679854
4437272,-11,0.31679854
4437273,23,0.31679854
4437274,35,0.31679854
4437275,25,0.31679854
4437276,2,0.31679854
4437277,-37,0.31679854
4437278,-74,0.31679854
4437279,-116,0.31679854
4437280,-139,0.31679854
4437281,-148,0.31679854
4437282,-128,0.31679854
4437283,-87,0.31679854
4437284,-29,0.31679854
4437285,35,0.31679854
4437286,99,0.31679854
4437287,153,0.31679854
4437288,196,0.31679854
4437289,216,0.31679854
4437290,210,0.31679854
4437291,181,0.31679854
4437292,137,0.31679854
4437293,86,0.31679854
4437294,32,0.31679854
4437295,-19,0.31679854
4437296,-71,0.3167985
4437297,-109,0.3167985
4437298,-135,0.3167985
4437299,-144,0.3167985
4437300,-141,0.3167985
4437301,-118,0.3167985
4437302,-80,0.3167985
4437303,-30,0.3167985
4437304,35,0.3167985
4437305,89,0.3167985
4437306,139,0.3167985
4437307,173,0.3167985
4437308,188,0.3167985
4437309,185,0.3167985
4437310,154,0.3167985
4437311,115,0.3167985
4437312,71,0.3167985
4437313,28,0.3167985
4437314,-7,0.3167985
4437315,-30,0.3167985
4437316,-36,0.3167985
4437317,-29,0.3167985
4437318,-21,0.3167985
4437319,-5,0.3167985
4437320,12,0.3167985
4437321,18,0.3167985
4437322,18,0.3167985
4437323,11,0.31679848
4437324,-1,0.31679848
4437325,-21,0.31679848
4437326,-50,0.31679848
4437327,-74,0.31679848
4437328,-107,0.31679848
4437329,-142,0.31679848
4437330,-170,0.31679848
4437331,-193,0.31679848
4437332,-201,0.31679848
4437333,-203,0.31679848
4437334,-178,0.31679848
4437335,-141,0.31679848
4437336,-96,0.31679848
4437337,-44,0.31679848
4437338,7,0.31679848
4437339,52,0.31679848
4437340,85,0.31679848
4437341,97,0.31679848
4437342,99,0.31679848
4437343,81,0.31679848
4437344,64,0.31679848
4437345,36,0.31679848
4437346,15,0.31679848
4437347,-6,0.31679848
4437348,-7,0.31679848
4437349,6,0.31679848
4437350,28,0.31679845
4437351,60,0.31679845
4437352,101,0.31679845
4437353,141,0.31679845
4437354,186,0.31679845
4437355,217,0.31679845
4437356,235,0.31679845
4437357,238,0.31679845
4437358,223,0.31679845
4437359,193,0.31679845
4437360,150,0.31679845
4437361,110,0.31679845
4437362,69,0.31679845
4437363,39,0.31679845
4437364,14,0.31679845
4437365,10,0.31679845
4437366,14,0.31679845
4437367,31,0.31679845
4437368,40,0.31679845
4437369,49,0.31679845
4437370,45,0.31679845
4437371,22,0.31679845
4437372,-25,0.31679845
4437373,-80,0.31679845
4437374,-151,0.31679845
4437375,-223,0.31679845
4437376,-290,0.31679845
4437377,-344,0.31679842
4437378,-381,0.31679842
4437379,-404,0.31679842
4437380,-403,0.31679842
4437381,-374,0.31679842
4437382,-332,0.31679842
4437383,-274,0.31679842
4437384,-208,0.31679842
4437385,-135,0.31679842
4437386,-65,0.31679842
4437387,-2,0.31679842
4437388,50,0.31679842
4437389,94,0.31679842
4437390,123,0.31679842
4437391,137,0.31679842
4437392,148,0.31679842
4437393,150,0.31679842
4437394,157,0.31679842
4437395,173,0.31679842
4437396,193,0.31679842
4437397,222,0.31679842
4437398,249,0.31679842
4437399,267,0.31679842
4437400,268,0.31679842
4437401,251,0.31679842
4437402,211,0.31679842
4437403,154,0.31679842
4437404,87,0.3167984
4437405,18,0.3167984
4437406,-41,0.3167984
4437407,-97,0.3167984
4437408,-136,0.3167984
4437409,-167,0.3167984
4437410,-199,0.3167984
4437411,-221,0.3167984
4437412,-239,0.3167984
4437413,-250,0.3167984
4437414,-258,0.3167984
4437415,-253,0.3167984
4437416,-223,0.3167984
4437417,-174,0.3167984
4437418,-113,0.3167984
4437419,-38,0.3167984
4437420,34,0.3167984
4437421,105,0.3167984
4437422,159,0.3167984
4437423,191,0.3167984
4437424,205,0.3167984
4437425,205,0.3167984
4437426,182,0.3167984
4437427,148,0.3167984
4437428,114,0.3167984
4437429,86,0.3167984
4437430,59,0.3167984
4437431,33,0.31679836
4437432,-5,0.31679836
4437433,-50,0.31679836
4437434,-106,0.31679836
4437435,-166,0.31679836
4437436,-234,0.31679836
4437437,-302,0.31679836
4437438,-365,0.31679836
4437439,-401,0.31679836
4437440,-423,0.31679836
4437441,-414,0.31679836
4437442,-383,0.31679836
4437443,-334,0.31679836
4437444,-263,0.31679836
4437445,-187,0.31679836
4437446,-95,0.31679836
4437447,-3,0.31679836
4437448,97,0.31679836
4437449,192,0.31679836
4437450,276,0.31679836
4437451,341,0.31679836
4437452,374,0.31679836
4437453,394,0.31679836
4437454,390,0.31679836
4437455,364,0.31679836
4437456,322,0.31679836
4437457,272,0.31679836
4437458,206,0.31679833
4437459,137,0.31679833
4437460,59,0.31679833
4437461,-30,0.31679833
4437462,-115,0.31679833
4437463,-204,0.31679833
4437464,-279,0.31679833
4437465,-334,0.31679833
4437466,-370,0.31679833
4437467,-382,0.31679833
4437468,-364,0.31679833
4437469,-312,0.31679833
4437470,-253,0.31679833
4437471,-171,0.31679833
4437472,-75,0.31679833
4437473,34,0.31679833
4437474,150,0.31679833
4437475,271,0.31679833
4437476,392,0.31679833
4437477,501,0.31679833
4437478,586,0.31679833
4437479,633,0.31679833
4437480,650,0.31679833
4437481,626,0.31679833
4437482,579,0.31679833
4437483,504,0.31679833
4437484,430,0.31679833
4437485,371,0.31679833
4437486,320,0.3167983
4437487,284,0.3167983
4437488,263,0.3167983
4437489,244,0.3167983
4437490,215,0.3167983
4437491,174,0.3167983
4437492,110,0.3167983
4437493,16,0.3167983
4437494,-111,0.3167983
4437495,-273,0.3167983
4437496,-459,0.3167983
4437497,-648,0.3167983
4437498,-834,0.3167983
4437499,-981,0.3167983
4437500,-1059,0.3167983
4437501,-1062,0.3167983
4437502,-975,0.3167983
4437503,-812,0.3167983
4437504,-591,0.3167983
4437505,-330,0.3167983
4437506,-64,0.3167983
4437507,185,0.3167983
4437508,396,0.3167983
4437509,541,0.3167983
4437510,612,0.3167983
4437511,607,0.3167983
4437512,529,0.3167983
4437513,396,0.31679827
4437514,239,0.31679827
4437515,72,0.31679827
4437516,-62,0.31679827
4437517,-147,0.31679827
4437518,-183,0.31679827
4437519,-168,0.31679827
4437520,-107,0.31679827
4437521,-24,0.31679827
4437522,59,0.31679827
4437523,111,0.31679827
4437524,142,0.31679827
4437525,140,0.31679827
4437526,102,0.31679827
4437527,57,0.31679827
4437528,1,0.31679827
4437529,-45,0.31679827
4437530,-60,0.31679827
4437531,-39,0.31679827
4437532,20,0.31679827
4437533,125,0.31679827
4437534,282,0.31679827
4437535,463,0.31679827
4437536,662,0.31679827
4437537,853,0.31679827
4437538,1018,0.31679827
4437539,1126,0.31679827
4437540,1160,0.31679824
4437541,1100,0.31679824
4437542,951,0.31679824
4437543,711,0.31679824
4437544,389,0.31679824
4437545,19,0.31679824
4437546,-377,0.31679824
4437547,-751,0.31679824
4437548,-1067,0.31679824
4437549,-1289,0.31679824
4437550,-1384,0.31679824
4437551,-1351,0.31679824
4437552,-1188,0.31679824
4437553,-912,0.31679824
4437554,-565,0.31679824
4437555,-191,0.31679824
4437556,162,0.31679824
4437557,445,0.31679824
4437558,633,0.31679824
4437559,711,0.31679824
4437560,678,0.31679824
4437561,555,0.31679824
4437562,401,0.31679824
4437563,251,0.31679824
4437564,144,0.31679824
4437565,102,0.31679824
4437566,130,0.31679824
4437567,214,0.3167982
4437568,339,0.3167982
4437569,474,0.3167982
4437570,594,0.3167982
4437571,674,0.3167982
4437572,699,0.3167982
4437573,658,0.3167982
4437574,541,0.3167982
4437575,352,0.3167982
4437576,106,0.3167982
4437577,-179,0.3167982
4437578,-489,0.3167982
4437579,-805,0.3167982
4437580,-1097,0.3167982
4437581,-1329,0.3167982
4437582,-1473,0.3167982
4437583,-1514,0.3167982
4437584,-1452,0.3167982
4437585,-1299,0.3167982
4437586,-1080,0.3167982
4437587,-826,0.3167982
4437588,-578,0.3167982
4437589,-353,0.3167982
4437590,-175,0.3167982
4437591,-45,0.3167982
4437592,47,0.3167982
4437593,102,0.3167982
4437594,134,0.31679818
4437595,159,0.31679818
4437596,173,0.31679818
4437597,194,0.31679818
4437598,233,0.31679818
4437599,280,0.31679818
4437600,350,0.31679818
4437601,428,0.31679818
4437602,511,0.31679818
4437603,608,0.31679818
4437604,703,0.31679818
4437605,778,0.31679818
4437606,830,0.31679818
4437607,843,0.31679818
4437608,813,0.31679818
4437609,733,0.31679818
4437610,602,0.31679818
4437611,441,0.31679818
4437612,278,0.31679818
4437613,121,0.31679818
4437614,-1,0.31679818
4437615,-86,0.31679818
4437616,-111,0.31679818
4437617,-89,0.31679818
4437618,-26,0.31679818
4437619,65,0.31679818
4437620,175,0.31679818
4437621,277,0.31679815
4437622,358,0.31679815
4437623,396,0.31679815
4437624,376,0.31679815
4437625,321,0.31679815
4437626,228,0.31679815
4437627,116,0.31679815
4437628,13,0.31679815
4437629,-61,0.31679815
4437630,-111,0.31679815
4437631,-133,0.31679815
4437632,-138,0.31679815
4437633,-167,0.31679815
4437634,-213,0.31679815
4437635,-287,0.31679815
4437636,-383,0.31679815
4437637,-483,0.31679815
4437638,-566,0.31679815
4437639,-621,0.31679815
4437640,-643,0.31679815
4437641,-652,0.31679815
4437642,-651,0.31679815
4437643,-656,0.31679815
4437644,-662,0.31679815
4437645,-662,0.31679815
4437646,-647,0.31679815
4437647,-592,0.31679815
4437648,-483,0.31679812
4437649,-317,0.31679812
4437650,-100,0.31679812
4437651,135,0.31679812
4437652,371,0.31679812
4437653,564,0.31679812
4437654,711,0.31679812
4437655,803,0.31679812
4437656,849,0.31679812
4437657,878,0.31679812
4437658,909,0.31679812
4437659,948,0.31679812
4437660,987,0.31679812
4437661,1016,0.31679812
4437662,1030,0.31679812
4437663,1008,0.31679812
4437664,934,0.31679812
4437665,829,0.31679812
4437666,690,0.31679812
4437667,525,0.31679812
4437668,350,0.31679812
4437669,183,0.31679812
4437670,23,0.31679812
4437671,-107,0.31679812
4437672,-216,0.31679812
4437673,-295,0.31679812
4437674,-362,0.31679812
4437675,-413,0.3167981
4437676,-464,0.3167981
4437677,-514,0.3167981
4437678,-573,0.3167981
4437679,-637,0.3167981
4437680,-703,0.3167981
4437681,-766,0.3167981
4437682,-813,0.3167981
4437683,-845,0.3167981
4437684,-856,0.3167981
4437685,-848,0.3167981
4437686,-802,0.3167981
4437687,-725,0.3167981
4437688,-611,0.3167981
4437689,-469,0.3167981
4437690,-314,0.3167981
4437691,-163,0.3167981
4437692,-28,0.3167981
4437693,62,0.3167981
4437694,102,0.3167981
4437695,88,0.3167981
4437696,46,0.3167981
4437697,-8,0.3167981
4437698,-49,0.3167981
4437699,-53,0.3167981
4437700,-27,0.3167981
4437701,37,0.3167981
4437702,140,0.31679806
4437703,266,0.31679806
4437704,401,0.31679806
4437705,534,0.31679806
4437706,655,0.31679806
4437707,748,0.31679806
4437708,809,0.31679806
4437709,826,0.31679806
4437710,790,0.31679806
4437711,708,0.31679806
4437712,598,0.31679806
4437713,482,0.31679806
4437714,371,0.31679806
4437715,265,0.31679806
4437716,175,0.31679806
4437717,95,0.31679806
4437718,10,0.31679806
4437719,-90,0.31679806
4437720,-194,0.31679806
4437721,-296,0.31679806
4437722,-379,0.31679806
4437723,-447,0.31679806
4437724,-496,0.31679806
4437725,-523,0.31679806
4437726,-543,0.31679806
4437727,-564,0.31679806
4437728,-583,0.31679806
4437729,-585,0.31679803
4437730,-561,0.31679803
4437731,-505,0.31679803
4437732,-412,0.31679803
4437733,-281,0.31679803
4437734,-122,0.31679803
4437735,35,0.31679803
4437736,183,0.31679803
4437737,295,0.31679803
4437738,361,0.31679803
4437739,381,0.31679803
4437740,350,0.31679803
4437741,276,0.31679803
4437742,173,0.31679803
4437743,38,0.31679803
4437744,-110,0.31679803
4437745,-261,0.31679803
4437746,-391,0.31679803
4437747,-469,0.31679803
4437748,-486,0.31679803
4437749,-411,0.31679803
4437750,-261,0.31679803
4437751,-50,0.31679803
4437752,200,0.31679803
4437753,458,0.31679803
4437754,674,0.31679803
4437755,818,0.31679803
4437756,879,0.316798
4437757,835,0.316798
4437758,711,0.316798
4437759,527,0.316798
4437760,322,0.316798
4437761,126,0.316798
4437762,-51,0.316798
4437763,-188,0.316798
4437764,-290,0.316798
4437765,-372,0.316798
4437766,-432,0.316798
4437767,-482,0.316798
4437768,-529,0.316798
4437769,-564,0.316798
4437770,-594,0.316798
4437771,-613,0.316798
4437772,-615,0.316798
4437773,-612,0.316798
4437774,-609,0.316798
4437775,-595,0.316798
4437776,-585,0.316798
4437777,-557,0.316798
4437778,-506,0.316798
4437779,-412,0.316798
4437780,-277,0.316798
4437781,-116,0.316798
4437782,54,0.316798
4437783,213,0.316798
4437784,326,0.31679797
4437785,390,0.31679797
4437786,410,0.31679797
4437787,396,0.31679797
4437788,400,0.31679797
4437789,438,0.31679797
4437790,515,0.31679797
4437791,632,0.31679797
4437792,753,0.31679797
4437793,854,0.31679797
4437794,916,0.31679797
4437795,931,0.31679797
4437796,886,0.31679797
4437797,803,0.31679797
4437798,699,0.31679797
4437799,572,0.31679797
4437800,443,0.31679797
4437801,309,0.31679797
4437802,165,0.31679797
4437803,-8,0.31679797
4437804,-202,0.31679797
4437805,-392,0.31679797
4437806,-561,0.31679797
4437807,-673,0.31679797
4437808,-715,0.31679797
4437809,-655,0.31679797
4437810,-511,0.31679797
4437811,-308,0.31679794
4437812,-77,0.31679794
4437813,140,0.31679794
4437814,301,0.31679794
4437815,380,0.31679794
4437816,363,0.31679794
4437817,260,0.31679794
4437818,82,0.31679794
4437819,-137,0.31679794
4437820,-362,0.31679794
4437821,-551,0.31679794
4437822,-682,0.31679794
4437823,-736,0.31679794
4437824,-710,0.31679794
4437825,-610,0.31679794
4437826,-456,0.31679794
4437827,-269,0.31679794
4437828,-84,0.31679794
4437829,68,0.31679794
4437830,177,0.31679794
4437831,232,0.31679794
4437832,224,0.31679794
4437833,160,0.31679794
4437834,63,0.31679794
4437835,-38,0.31679794
4437836,-123,0.31679794
4437837,-164,0.31679794
4437838,-147,0.3167979
4437839,-55,0.3167979
4437840,113,0.3167979
4437841,320,0.3167979
4437842,555,0.3167979
4437843,766,0.3167979
4437844,919,0.3167979
4437845,992,0.3167979
4437846,976,0.3167979
4437847,870,0.3167979
4437848,704,0.3167979
4437849,486,0.3167979
4437850,252,0.3167979
4437851,26,0.3167979
4437852,-186,0.3167979
4437853,-366,0.3167979
4437854,-501,0.3167979
4437855,-583,0.3167979
4437856,-617,0.3167979
4437857,-601,0.3167979
4437858,-541,0.3167979
4437859,-455,0.3167979
4437860,-369,0.3167979
4437861,-285,0.3167979
4437862,-221,0.3167979
4437863,-165,0.3167979
4437864,-135,0.3167979
4437865,-122,0.31679788
4437866,-112,0.31679788
4437867,-107,0.31679788
4437868,-97,0.31679788
4437869,-88,0.31679788
4437870,-71,0.31679788
4437871,-60,0.31679788
4437872,-40,0.31679788
4437873,-14,0.31679788
4437874,20,0.31679788
4437875,68,0.31679788
4437876,132,0.31679788
4437877,202,0.31679788
4437878,265,0.31679788
4437879,325,0.31679788
4437880,358,0.31679788
4437881,367,0.31679788
4437882,342,0.31679788
4437883,285,0.31679788
4437884,198,0.31679788
4437885,82,0.31679788
4437886,-52,0.31679788
4437887,-168,0.31679788
4437888,-263,0.31679788
4437889,-326,0.31679788
4437890,-341,0.31679788
4437891,-302,0.31679788
4437892,-209,0.31679785
4437893,-79,0.31679785
4437894,77,0.31679785
4437895,243,0.31679785
4437896,397,0.31679785
4437897,512,0.31679785
4437898,568,0.31679785
4437899,560,0.31679785
4437900,474,0.31679785
4437901,339,0.31679785
4437902,173,0.31679785
4437903,7,0.31679785
4437904,-130,0.31679785
4437905,-224,0.31679785
4437906,-252,0.31679785
4437907,-206,0.31679785
4437908,-97,0.31679785
4437909,67,0.31679785
4437910,251,0.31679785
4437911,419,0.31679785
4437912,560,0.31679785
4437913,645,0.31679785
4437914,660,0.31679785
4437915,597,0.31679785
4437916,474,0.31679785
4437917,296,0.31679785
4437918,97,0.31679785
4437919,-95,0.31679782
4437920,-236,0.31679782
4437921,-320,0.31679782
4437922,-320,0.31679782
4437923,-246,0.31679782
4437924,-119,0.31679782
4437925,25,0.31679782
4437926,152,0.31679782
4437927,237,0.31679782
4437928,269,0.31679782
4437929,226,0.31679782
4437930,116,0.31679782
4437931,-56,0.31679782
4437932,-268,0.31679782
4437933,-498,0.31679782
4437934,-732,0.31679782
4437935,-916,0.31679782
4437936,-1028,0.31679782
4437937,-1063,0.31679782
