,time_to_failure
2786,3.1582584381103516
2787,3.1580843925476074
2788,3.157910108566284
2789,3.1577517986297607
2790,3.1575777530670166
2791,3.1574034690856934
2792,3.157244920730591
2793,3.1570708751678467
2794,3.156912326812744
2795,3.15673828125
2796,3.1565639972686768
2797,3.156405448913574
2798,3.156231164932251
2799,3.1560568809509277
2800,3.1557250022888184
2801,3.155550479888916
2802,3.1553921699523926
2803,3.1552178859710693
2804,3.155059337615967
2805,3.1548850536346436
2806,3.154710531234741
2807,3.1545522212982178
2808,3.1543776988983154
2809,3.154203414916992
2810,3.1540448665618896
2811,3.1538703441619873
2812,3.153696060180664
2813,3.1535375118255615
2814,3.153362989425659
2815,3.153188705444336
2816,3.1530299186706543
2817,3.152855634689331
2818,3.1526968479156494
2819,3.152522325515747
2820,3.152348041534424
2821,3.152189254760742
2822,3.152014970779419
2823,3.1518402099609375
2824,3.151681661605835
2825,3.1515071392059326
2826,3.1513326168060303
2827,3.1511740684509277
2828,3.1509993076324463
2829,3.1508405208587646
2830,3.1506659984588623
2831,3.15049147605896
2832,3.1503326892852783
2833,3.150158166885376
2834,3.1499836444854736
2835,3.149824857711792
2836,3.1496500968933105
2837,3.149475574493408
2838,3.1493167877197266
2839,3.149142026901245
2840,3.1489675045013428
2841,3.148808479309082
2842,3.1484758853912354
2843,3.148301124572754
2844,3.1481263637542725
2845,3.147967576980591
2846,3.1477928161621094
2847,3.147618055343628
2848,3.147459030151367
2849,3.147284507751465
2850,3.1471095085144043
2851,3.1469507217407227
2852,3.146775960922241
2853,3.1466169357299805
2854,3.146442174911499
2855,3.1462674140930176
2856,3.146108627319336
2857,3.1459336280822754
2858,3.145758628845215
2859,3.145599842071533
2860,3.1454248428344727
2861,3.145250082015991
2862,3.1450910568237305
2863,3.14491605758667
2864,3.1447412967681885
2865,3.1445822715759277
2866,3.144407272338867
2867,3.1442482471466064
2868,3.144073247909546
2869,3.1438984870910645
2870,3.1437392234802246
2871,3.143564462661743
2872,3.1433892250061035
2873,3.1432301998138428
2874,3.1430552005767822
2875,3.1428802013397217
2876,3.142721176147461
2877,3.1425461769104004
2878,3.1423869132995605
2879,3.1422119140625
2880,3.1420369148254395
2881,3.1418778896331787
2882,3.141702651977539
2883,3.141369104385376
2884,3.1411941051483154
2885,3.141018867492676
2886,3.140859603881836
2887,3.1406846046447754
2888,3.1405093669891357
2889,3.140350103378296
2890,3.1401751041412354
2891,3.1400158405303955
2892,3.139840602874756
2893,3.139665365219116
2894,3.1395061016082764
2895,3.139331102371216
2896,3.139155626296997
2897,3.1389963626861572
2898,3.1388211250305176
2899,3.138645887374878
2900,3.138486623764038
2901,3.1383113861083984
2902,3.1381518840789795
2903,3.13797664642334
2904,3.1378014087677
2905,3.1376419067382812
2906,3.1374666690826416
2907,3.137291431427002
2908,3.137132167816162
2909,3.1369566917419434
2910,3.1367814540863037
2911,3.1366219520568848
2912,3.136446475982666
2913,3.1362712383270264
2914,3.1361117362976074
2915,3.1359362602233887
2916,3.1357767581939697
2917,3.135601282119751
2918,3.1354260444641113
2919,3.1352665424346924
2920,3.1350910663604736
2921,3.134915590286255
2922,3.134756088256836
2923,3.134580612182617
2924,3.1344051361083984
2925,3.134070873260498
2926,3.1339111328125
2927,3.1337358951568604
2928,3.1335601806640625
2929,3.1334006786346436
2930,3.133225202560425
2931,3.133049488067627
2932,3.132889986038208
2933,3.13271427154541
2934,3.1325387954711914
2935,3.1323790550231934
2936,3.1322033405303955
2937,3.1320278644561768
2938,3.1318681240081787
2939,3.131692409515381
2940,3.131532907485962
2941,3.131357192993164
2942,3.1311817169189453
2943,3.1310219764709473
2944,3.1308460235595703
2945,3.1306705474853516
2946,3.1305108070373535
2947,3.1303350925445557
2948,3.130159378051758
2949,3.1299993991851807
2950,3.129823923110962
2951,3.1296639442443848
2952,3.129488468170166
2953,3.129312515258789
2954,3.129152774810791
2955,3.128977060317993
2956,3.128801107406616
2957,3.128641366958618
2958,3.128465414047241
2959,3.1282896995544434
2960,3.1281299591064453
2961,3.1279540061950684
2962,3.1277780532836914
2963,3.1276183128356934
2964,3.1274423599243164
2965,3.1272823810577393
2966,3.1271064281463623
2967,3.1267714500427246
2968,3.1265954971313477
2969,3.1264195442199707
2970,3.1262595653533936
2971,3.1260838508605957
2972,3.1259076595306396
2973,3.1257476806640625
2974,3.1255719661712646
2975,3.1254117488861084
2976,3.1252357959747314
2977,3.1250598430633545
2978,3.1248998641967773
2979,3.1247239112854004
2980,3.1245477199554443
2981,3.124387741088867
2982,3.124211549758911
2983,3.124035596847534
2984,3.123875617980957
2985,3.123699426651001
2986,3.123523473739624
2987,3.1233632564544678
2988,3.1231870651245117
2989,3.1230270862579346
2990,3.1228508949279785
2991,3.1226747035980225
2992,3.122514486312866
2993,3.12233829498291
2994,3.122162342071533
2995,3.122002124786377
2996,3.121825933456421
2997,3.121649742126465
2998,3.1214895248413086
2999,3.1213133335113525
3000,3.1211531162261963
3001,3.1209769248962402
3002,3.120800495147705
3003,3.120640277862549
3004,3.1204640865325928
3005,3.1202876567840576
3006,3.1201276779174805
3007,3.1199512481689453
3008,3.1197750568389893
3009,3.119439125061035
3010,3.1192626953125
3011,3.1191024780273438
3012,3.1189260482788086
3013,3.1187658309936523
3014,3.118589401245117
3015,3.118412971496582
3016,3.1182525157928467
3017,3.1180760860443115
3018,3.1178998947143555
3019,3.11773943901062
3020,3.117563009262085
3021,3.11738657951355
3022,3.1172261238098145
3023,3.1170496940612793
3024,3.116889238357544
3025,3.116712808609009
3026,3.1165361404418945
3027,3.116375684738159
3028,3.116199254989624
3029,3.116022825241089
3030,3.1158621311187744
3031,3.1156857013702393
3032,3.115509033203125
3033,3.1153488159179688
3034,3.1151721477508545
3035,3.1149954795837402
3036,3.114835023880005
3037,3.1146583557128906
3038,3.1144979000091553
3039,3.114321231842041
3040,3.1141445636749268
3041,3.1139841079711914
3042,3.113807201385498
3043,3.113630771636963
3044,3.1134700775146484
3045,3.113293409347534
3046,3.11311674118042
3047,3.1129560470581055
3048,3.112779378890991
3049,3.1126186847686768
3050,3.1124420166015625
3051,3.112105369567871
3052,3.111928701400757
3053,3.1117517948150635
3054,3.111591100692749
3055,3.1114144325256348
3056,3.1112375259399414
3057,3.111076831817627
3058,3.1109001636505127
3059,3.1107232570648193
3060,3.110562562942505
3061,3.1103856563568115
3062,3.110224962234497
3063,3.1100480556488037
3064,3.1098711490631104
3065,3.109710454940796
3066,3.1095333099365234
3067,3.109356641769409
3068,3.1091957092285156
3069,3.1090188026428223
3070,3.108841896057129
3071,3.1086809635162354
3072,3.108504056930542
3073,3.1083431243896484
3074,3.108166217803955
3075,3.1079893112182617
3076,3.107828378677368
3077,3.107651472091675
3078,3.1074743270874023
3079,3.107313394546509
3080,3.1071364879608154
3081,3.106959342956543
3082,3.1067984104156494
3083,3.106621265411377
3084,3.1064443588256836
3085,3.10628342628479
3086,3.1061062812805176
3087,3.105945348739624
3088,3.1057682037353516
3089,3.105591058731079
3090,3.1054301261901855
3091,3.105252742767334
3092,3.1049153804779053
3093,3.104738235473633
3094,3.1045610904693604
3095,3.1043999195098877
3096,3.1042230129241943
3097,3.1040618419647217
3098,3.10388445854187
3099,3.1037073135375977
3100,3.103546142578125
3101,3.1033689975738525
3102,3.103191614151001
3103,3.1030304431915283
3104,3.102853298187256
3105,3.1026759147644043
3106,3.1025149822235107
3107,3.102337598800659
3108,3.1021602153778076
3109,3.101999044418335
3110,3.1018216609954834
3111,3.1016604900360107
3112,3.101483106613159
3113,3.1013057231903076
3114,3.101144552230835
3115,3.1009671688079834
3116,3.100789785385132
3117,3.100628614425659
3118,3.1004509925842285
3119,3.100273847579956
3120,3.1001124382019043
3121,3.0999350547790527
3122,3.099773645401001
3123,3.0995962619781494
3124,3.099418878555298
3125,3.099257469177246
3126,3.0990800857543945
3127,3.098902463912964
3128,3.098741054534912
3129,3.0985636711120605
3130,3.09838604927063
3131,3.098224639892578
3132,3.0980470180511475
3133,3.097869396209717
3134,3.097531318664551
3135,3.09736967086792
3136,3.0971922874450684
3137,3.0970146656036377
3138,3.096853256225586
3139,3.0966756343841553
3140,3.0964980125427246
3141,3.0963363647460938
3142,3.096158742904663
3143,3.0959811210632324
3144,3.0958194732666016
3145,3.09564208984375
3146,3.095480442047119
3147,3.0953025817871094
3148,3.0951249599456787
3149,3.094963312149048
3150,3.094785690307617
3151,3.0946078300476074
3152,3.0944461822509766
3153,3.094268560409546
3154,3.094090700149536
3155,3.0939290523529053
3156,3.0937514305114746
3157,3.093573570251465
3158,3.093411922454834
3159,3.093234062194824
3160,3.0930724143981934
3161,3.0928945541381836
3162,3.092716693878174
3163,3.092555046081543
3164,3.092377185821533
3165,3.0921993255615234
3166,3.0920376777648926
3167,3.0918595790863037
3168,3.091681718826294
3169,3.091520071029663
3170,3.0913422107696533
3171,3.0911803245544434
3172,3.0910024642944336
3173,3.0908243656158447
3174,3.090662717819214
3175,3.090484857559204
3176,3.0901455879211426
3177,3.089967727661133
3178,3.089789628982544
3179,3.089627742767334
3180,3.089449644088745
3181,3.0892715454101562
3182,3.0891098976135254
3183,3.0889317989349365
3184,3.0887696743011475
3185,3.0885918140411377
3186,3.088413715362549
3187,3.088251829147339
3188,3.088073492050171
3189,3.087895393371582
3190,3.087733507156372
3191,3.087555408477783
3192,3.0873773097991943
3193,3.0872151851654053
3194,3.0870370864868164
3195,3.0868752002716064
3196,3.0866968631744385
3197,3.0865187644958496
3198,3.0863566398620605
3199,3.0861783027648926
3200,3.0860002040863037
3201,3.0858380794525146
3202,3.085659980773926
3203,3.085481643676758
3204,3.0853195190429688
3205,3.08514142036438
3206,3.084962844848633
3207,3.084800958633423
3208,3.084622621536255
3209,3.084460496902466
3210,3.084282159805298
3211,3.08410382270813
3212,3.083941698074341
3213,3.083763360977173
3214,3.083585023880005
3215,3.0834226608276367
3216,3.0832443237304688
3217,3.083065986633301
3218,3.082726001739502
3219,3.082563877105713
3220,3.082385301589966
3221,3.082206964492798
3222,3.0820446014404297
3223,3.0818662643432617
3224,3.0816876888275146
3225,3.0815253257751465
3226,3.0813469886779785
3227,3.0811684131622314
3228,3.0810060501098633
3229,3.0808277130126953
3230,3.080665349960327
3231,3.08048677444458
3232,3.080308198928833
3233,3.080145835876465
3234,3.0799672603607178
3235,3.0797886848449707
3236,3.0796263217926025
3237,3.0794477462768555
3238,3.0792689323425293
3239,3.079106569290161
3240,3.078927993774414
3241,3.078749418258667
3242,3.0785868167877197
3243,3.0784082412719727
3244,3.0782458782196045
3245,3.0780670642852783
3246,3.0778884887695312
3247,3.077725887298584
3248,3.077547073364258
3249,3.0773684978485107
3250,3.0772058963775635
3251,3.0770273208618164
3252,3.0768485069274902
3253,3.076685905456543
3254,3.076507091522217
3255,3.0763444900512695
3256,3.0761659145355225
3257,3.075986862182617
3258,3.07582426071167
3259,3.075645685195923
3260,3.0753047466278076
3261,3.0751259326934814
3262,3.0749471187591553
3263,3.074784517288208
3264,3.0746054649353027
3265,3.0744266510009766
3266,3.0742640495300293
3267,3.074084997177124
3268,3.0739223957061768
3269,3.0737433433532715
3270,3.0735645294189453
3271,3.073401927947998
3272,3.0732228755950928
3273,3.0730438232421875
3274,3.0728812217712402
3275,3.072701930999756
3276,3.0725231170654297
3277,3.0723602771759033
3278,3.072181463241577
3279,3.072018623352051
3280,3.0718393325805664
3281,3.0716605186462402
3282,3.071497678756714
3283,3.0713186264038086
3284,3.071139335632324
3285,3.070976495742798
3286,3.0707974433898926
3287,3.0706183910369873
3288,3.070455551147461
3289,3.0702762603759766
3290,3.0700972080230713
3291,3.069934368133545
3292,3.0697550773620605
3293,3.069592237472534
3294,3.06941294670105
3295,3.0692338943481445
3296,3.069070816040039
3297,3.0688915252685547
3298,3.0687124729156494
3299,3.068549394607544
3300,3.0683703422546387
3301,3.068028688430786
3302,3.0678493976593018
3303,3.0676863193511963
3304,3.067507028579712
3305,3.0673277378082275
3306,3.067164659500122
3307,3.0669853687286377
3308,3.0668060779571533
3309,3.066642999649048
3310,3.0664637088775635
3311,3.0662841796875
3312,3.0661211013793945
3313,3.06594181060791
3314,3.0657622814178467
3315,3.065599203109741
3316,3.0654196739196777
3317,3.0652565956115723
3318,3.065077066421509
3319,3.0648975372314453
3320,3.064734697341919
3321,3.0645549297332764
3322,3.064375638961792
3323,3.0642123222351074
3324,3.064032793045044
3325,3.0638532638549805
3326,3.063690185546875
3327,3.0635106563568115
3328,3.063347339630127
3329,3.0631678104400635
3330,3.06298828125
3331,3.0628249645233154
3332,3.062645435333252
3333,3.0624656677246094
3334,3.062302350997925
3335,3.0621228218078613
3336,3.0619430541992188
3337,3.0617799758911133
3338,3.0616002082824707
3339,3.0614206790924072
3340,3.0612573623657227
3341,3.06107759475708
3342,3.0609142780303955
3343,3.0605554580688477
3344,3.060392141342163
3345,3.0602123737335205
3346,3.060032606124878
3347,3.0598692893981934
3348,3.0596892833709717
3349,3.059509754180908
3350,3.0593461990356445
3351,3.059166431427002
3352,3.0590028762817383
3353,3.0588231086730957
3354,3.058643341064453
3355,3.0584797859191895
3356,3.058300018310547
3357,3.058120012283325
3358,3.0579564571380615
3359,3.057776689529419
3360,3.0575966835021973
3361,3.0574333667755127
3362,3.057253360748291
3363,3.0570733547210693
3364,3.0569097995758057
3365,3.056729793548584
3366,3.0565662384033203
3367,3.0563862323760986
3368,3.056206226348877
3369,3.0560426712036133
3370,3.0558626651763916
3371,3.055682897567749
3372,3.0555191040039062
3373,3.0553390979766846
3374,3.055159091949463
3375,3.05499529838562
3376,3.0548152923583984
3377,3.0546514987945557
3378,3.054471492767334
3379,3.0542914867401123
3380,3.0541276931762695
3381,3.053947687149048
3382,3.053767442703247
3383,3.0536036491394043
3384,3.0534236431121826
3385,3.0530803203582764
3386,3.0529003143310547
3387,3.052720069885254
3388,3.052556276321411
3389,3.0523760318756104
3390,3.0522122383117676
3391,3.052031993865967
3392,3.051851749420166
3393,3.0516879558563232
3394,3.0515077114105225
3395,3.0513272285461426
3396,3.0511634349823
3397,3.050983190536499
3398,3.0508029460906982
3399,3.0506389141082764
3400,3.0504586696624756
3401,3.050294876098633
3402,3.050114393234253
3403,3.049934148788452
3404,3.0497701168060303
3405,3.0495896339416504
3406,3.0494093894958496
3407,3.0492453575134277
3408,3.049065113067627
3409,3.048884630203247
3410,3.048720598220825
3411,3.0485401153564453
3412,3.0483596324920654
3413,3.0481958389282227
3414,3.0480151176452637
3415,3.047851085662842
3416,3.047670602798462
3417,3.047490119934082
3418,3.04732608795166
3419,3.0471456050872803
3420,3.0469651222229004
3421,3.0468010902404785
3422,3.0466203689575195
3423,3.0464398860931396
3424,3.0462756156921387
3425,3.046095132827759
3426,3.045931100845337
3427,3.0455706119537354
3428,3.0454063415527344
3429,3.0452256202697754
3430,3.0450451374053955
3431,3.0448808670043945
3432,3.0447003841400146
3433,3.0445194244384766
3434,3.0443551540374756
3435,3.0441746711730957
3436,3.0439939498901367
3437,3.0438296794891357
3438,3.0436489582061768
3439,3.0434844493865967
3440,3.043303966522217
3441,3.0431230068206787
3442,3.042958974838257
3443,3.0427780151367188
3444,3.0425972938537598
3445,3.042433023452759
3446,3.0422520637512207
3447,3.0420713424682617
3448,3.0419068336486816
3449,3.0417261123657227
3450,3.0415616035461426
3451,3.0413808822631836
3452,3.0411999225616455
3453,3.0410356521606445
3454,3.0408546924591064
3455,3.0406737327575684
3456,3.0405092239379883
3457,3.0403285026550293
3458,3.040147542953491
3459,3.039982795715332
3460,3.039802074432373
3461,3.039621114730835
3462,3.039456605911255
3463,3.039275646209717
3464,3.0391108989715576
3465,3.0389301776885986
3466,3.0387489795684814
3467,3.0385844707489014
3468,3.0384035110473633
3469,3.0380585193634033
3470,3.0378775596618652
3471,3.037696599960327
3472,3.037531852722168
3473,3.037350654602051
3474,3.0371861457824707
3475,3.0370049476623535
3476,3.0368239879608154
3477,3.0366592407226562
3478,3.036478042602539
3479,3.036296844482422
3480,3.0361320972442627
3481,3.0359511375427246
3482,3.0357699394226074
3483,3.035604953765869
3484,3.035423994064331
3485,3.0352425575256348
3486,3.0350778102874756
3487,3.0348966121673584
3488,3.034731864929199
3489,3.034550666809082
3490,3.034369468688965
3491,3.0342044830322266
3492,3.0340232849121094
3493,3.033841848373413
3494,3.033677339553833
3495,3.0334959030151367
3496,3.0333144664764404
3497,3.0331497192382812
3498,3.032968282699585
3499,3.032803535461426
3500,3.0326220989227295
3501,3.032440662384033
3502,3.032275676727295
3503,3.0320942401885986
3504,3.0319130420684814
3505,3.031748056411743
3506,3.031566619873047
3507,3.0313851833343506
3508,3.0312201976776123
3509,3.031038761138916
3510,3.0306928157806396
3511,3.0305116176605225
3512,3.030346393585205
3513,3.030164957046509
3514,3.0299835205078125
3515,3.029818296432495
3516,3.029636859893799
3517,3.0294551849365234
3518,3.029290199279785
3519,3.0291085243225098
3520,3.0289268493652344
3521,3.028761863708496
3522,3.0285801887512207
3523,3.0284152030944824
3524,3.028233528137207
3525,3.0280518531799316
3526,3.0278868675231934
3527,3.027704954147339
3528,3.0275235176086426
3529,3.027358293533325
3530,3.0271763801574707
3531,3.0269949436187744
3532,3.026829481124878
3533,3.0266480445861816
3534,3.026466131210327
3535,3.0263009071350098
3536,3.0261192321777344
3537,3.025953769683838
3538,3.0257720947265625
3539,3.025590419769287
3540,3.0254249572753906
3541,3.0252432823181152
3542,3.0250613689422607
3543,3.0248961448669434
3544,3.024714231491089
3545,3.0245325565338135
3546,3.024367094039917
3547,3.0241851806640625
3548,3.024019956588745
3549,3.0238378047943115
3550,3.023656129837036
3551,3.0234906673431396
3552,3.023127555847168
3553,3.0229620933532715
3554,3.022780179977417
3555,3.0225982666015625
3556,3.022432804107666
3557,3.0222508907318115
3558,3.022068738937378
3559,3.0219032764434814
3560,3.021721363067627
3561,3.0215556621551514
3562,3.021373748779297
3563,3.0211915969848633
3564,3.021026134490967
3565,3.020843982696533
3566,3.0206618309020996
3567,3.020496368408203
3568,3.0203142166137695
3569,3.020132064819336
3570,3.0199666023254395
3571,3.019784450531006
3572,3.0196189880371094
3573,3.0194365978240967
3574,3.019254446029663
3575,3.0190889835357666
3576,3.018906593322754
3577,3.0187244415283203
3578,3.0185587406158447
3579,3.018376588821411
3580,3.0181944370269775
3581,3.018028497695923
3582,3.0178463459014893
3583,3.0176641941070557
3584,3.017498254776001
3585,3.0173161029815674
3586,3.017150402069092
3587,3.016968011856079
3588,3.0167856216430664
3589,3.016619920730591
3590,3.016437530517578
3591,3.0162551403045654
3592,3.01608943939209
3593,3.015907049179077
3594,3.015559673309326
3595,3.0153772830963135
3596,3.015211343765259
3597,3.015028953552246
3598,3.0148465633392334
3599,3.0146806240081787
3600,3.014498233795166
3601,3.0143158435821533
3602,3.0141499042510986
3603,3.013967275619507
3604,3.013784885406494
3605,3.0136189460754395
3606,3.0134363174438477
3607,3.013253927230835
3608,3.013087749481201
3609,3.0129053592681885
3610,3.012739419937134
3611,3.012556552886963
3612,3.01237416267395
3613,3.0122079849243164
3614,3.0120255947113037
3615,3.011842966079712
3616,3.011676788330078
3617,3.0114941596984863
3618,3.0113115310668945
3619,3.01114559173584
3620,3.010962724685669
3621,3.0107967853546143
3622,3.0106141567230225
3623,3.0104312896728516
3624,3.010265350341797
3625,3.010082483291626
3626,3.009899854660034
3627,3.0097336769104004
3628,3.0095508098602295
3629,3.0093681812286377
3630,3.009201765060425
3631,3.009019136428833
3632,3.008836269378662
3633,3.0086700916290283
3634,3.0084872245788574
3635,3.0083210468292236
3636,3.007956027984619
3637,3.0077898502349854
3638,3.0076069831848145
3639,3.0074241161346436
3640,3.0072576999664307
3641,3.0070748329162598
3642,3.006891965866089
3643,3.006725788116455
3644,3.006542682647705
3645,3.006376266479492
3646,3.0061933994293213
3647,3.0060102939605713
3648,3.0058441162109375
3649,3.0056610107421875
3650,3.0054779052734375
3651,3.0053117275238037
3652,3.0051286220550537
3653,3.004945755004883
3654,3.004779100418091
3655,3.004595994949341
3656,3.00441312789917
3657,3.004246473312378
3658,3.004063606262207
3659,3.003896951675415
3660,3.003713846206665
3661,3.003530740737915
3662,3.003364324569702
3663,3.003181219100952
3664,3.002997875213623
3665,3.00283145904541
3666,3.00264835357666
3667,3.002465009689331
3668,3.002298593521118
3669,3.002115249633789
3670,3.001948595046997
3671,3.001765489578247
3672,3.001582145690918
3673,3.001415729522705
3674,3.001232385635376
3675,3.001049280166626
3676,3.000882387161255
3677,3.000699043273926
3678,3.000349998474121
3679,3.000166654586792
3680,2.999983310699463
3681,2.999816656112671
3682,2.999633312225342
3683,2.9994664192199707
3684,2.9992830753326416
3685,2.9990997314453125
3686,2.9989330768585205
3687,2.9987497329711914
3688,2.998566150665283
3689,2.998399257659912
3690,2.998215913772583
3691,2.998032331466675
3692,2.997865676879883
3693,2.9976820945739746
3694,2.9975152015686035
3695,2.9973318576812744
3696,2.997148275375366
3697,2.996981620788574
3698,2.996797800064087
3699,2.9966142177581787
3700,2.9964475631713867
3701,2.9962639808654785
3702,2.9960803985595703
3703,2.995913505554199
3704,2.995729684829712
3705,2.9955461025238037
3706,2.9953792095184326
3707,2.9951956272125244
3708,2.9950287342071533
3709,2.994844913482666
3710,2.994661331176758
3711,2.9944941997528076
3712,2.9943106174468994
3713,2.994127035140991
3714,2.993959903717041
3715,2.993776321411133
3716,2.9935925006866455
3717,2.9934253692626953
3718,2.993241548538208
3719,2.992891550064087
3720,2.9927077293395996
3721,2.9925405979156494
3722,2.992356777191162
3723,2.992172956466675
3724,2.9920060634613037
3725,2.9918220043182373
3726,2.99163818359375
3727,2.9914710521698
3728,2.9912872314453125
3729,2.991103410720825
3730,2.990936040878296
3731,2.9907522201538086
3732,2.9905850887298584
3733,2.990401029586792
3734,2.9902172088623047
3735,2.9900498390197754
3736,2.989865779876709
3737,2.9896819591522217
3738,2.9895145893096924
3739,2.989330768585205
3740,2.9891467094421387
3741,2.9889793395996094
3742,2.988795280456543
3743,2.9886279106140137
3744,2.9884440898895264
3745,2.988259792327881
3746,2.9880924224853516
3747,2.987908363342285
3748,2.9877243041992188
3749,2.9875569343566895
3750,2.987372875213623
3751,2.9871888160705566
3752,2.9870214462280273
3753,2.986837148666382
3754,2.9866530895233154
3755,2.986485481262207
3756,2.9863014221191406
3757,2.9861340522766113
3758,2.985949754714966
3759,2.9857654571533203
3760,2.985598087310791
3761,2.9852304458618164
3762,2.985062837600708
3763,2.9848785400390625
3764,2.984694242477417
3765,2.9845266342163086
3766,2.984342336654663
3767,2.9841747283935547
3768,2.983990430831909
3769,2.9838061332702637
3770,2.9836385250091553
3771,2.9834542274475098
3772,2.983269691467285
3773,2.983102321624756
3774,2.9829177856445312
3775,2.9827332496643066
3776,2.9825658798217773
3777,2.9823813438415527
3778,2.982196807861328
3779,2.9820291996002197
3780,2.981844663619995
3781,2.9816770553588867
3782,2.981492519378662
3783,2.9813079833984375
3784,2.981140375137329
3785,2.9809556007385254
3786,2.98077130317688
3787,2.9806034564971924
3788,2.9804189205169678
3789,2.980234384536743
3790,2.9800665378570557
3791,2.979882001876831
3792,2.9797141551971436
3793,2.979529619216919
3794,2.9793448448181152
3795,2.9791769981384277
3796,2.978992462158203
3797,2.9788076877593994
3798,2.978640079498291
3799,2.9784553050994873
3800,2.9782707691192627
3801,2.978102684020996
3802,2.9779179096221924
3803,2.9775662422180176
3804,2.9773812294006348
3805,2.9772133827209473
3806,2.9770286083221436
3807,2.976844072341919
3808,2.9766759872436523
3809,2.9764909744262695
3810,2.976306438446045
3811,2.9761383533477783
3812,2.9759535789489746
3813,2.975768566131592
3814,2.975600481033325
3815,2.9754157066345215
3816,2.975247621536255
3817,2.975062847137451
3818,2.9748778343200684
3819,2.9747097492218018
3820,2.974524974822998
3821,2.9743399620056152
3822,2.9741716384887695
3823,2.973986864089966
3824,2.973801851272583
3825,2.9736337661743164
3826,2.9734487533569336
3827,2.973263740539551
3828,2.973095655441284
3829,2.9729104042053223
3830,2.9727423191070557
3831,2.972557306289673
3832,2.97237229347229
3833,2.9722039699554443
3834,2.9720189571380615
3835,2.9718339443206787
3836,2.971665620803833
3837,2.97148060798645
3838,2.9712953567504883
3839,2.9711270332336426
3840,2.9709420204162598
3841,2.970773696899414
3842,2.970588445663452
3843,2.9704031944274902
3844,2.9702348709106445
3845,2.969865322113037
3846,2.9696967601776123
3847,2.9695117473602295
3848,2.9693264961242676
3849,2.969158172607422
3850,2.968972682952881
3851,2.968804359436035
3852,2.9686191082000732
3853,2.9684336185455322
3854,2.9682652950286865
3855,2.9680800437927246
3856,2.9678945541381836
3857,2.967726230621338
3858,2.967540740966797
3859,2.967355489730835
3860,2.96718692779541
3861,2.967001438140869
3862,2.9668161869049072
3863,2.9666476249694824
3864,2.9664621353149414
3865,2.9662935733795166
3866,2.9661080837249756
3867,2.9659228324890137
3868,2.9657540321350098
3869,2.965568780899048
3870,2.9653830528259277
3871,2.965214490890503
3872,2.965029001235962
3873,2.964843511581421
3874,2.964674949645996
3875,2.964489221572876
3876,2.964320421218872
3877,2.964134931564331
3878,2.96394944190979
3879,2.9637808799743652
3880,2.963595151901245
3881,2.963409662246704
3882,2.9632408618927
3883,2.96305513381958
3884,2.962869644165039
3885,2.962700605392456
3886,2.9623301029205322
3887,2.9621613025665283
3888,2.9619758129119873
3889,2.9618067741394043
3890,2.961621046066284
3891,2.961435317993164
3892,2.96126651763916
3893,2.96108078956604
3894,2.96089506149292
3895,2.960726022720337
3896,2.960540294647217
3897,2.9603545665740967
3898,2.9601857662200928
3899,2.9599997997283936
3900,2.9598307609558105
3901,2.9596450328826904
3902,2.959459066390991
3903,2.9592902660369873
3904,2.959104299545288
3905,2.958918333053589
3906,2.958749294281006
3907,2.9585633277893066
3908,2.9583775997161865
3909,2.9582085609436035
3910,2.9580225944519043
3911,2.957836627960205
3912,2.957667589187622
3913,2.957481622695923
3914,2.95731258392334
3915,2.9571263790130615
3916,2.9569404125213623
3917,2.9567713737487793
3918,2.95658540725708
3919,2.9563992023468018
3920,2.9562299251556396
3921,2.9560439586639404
3922,2.955857992172241
3923,2.955688714981079
3924,2.95550274848938
3925,2.9553334712982178
3926,2.9551472663879395
3927,2.954961061477661
3928,2.954606533050537
3929,2.954420328140259
3930,2.954251289367676
3931,2.9540648460388184
3932,2.953878879547119
3933,2.953709363937378
3934,2.9535231590270996
3935,2.9533369541168213
3936,2.953167676925659
3937,2.952981472015381
3938,2.9528119564056396
3939,2.9526257514953613
3940,2.952439546585083
3941,2.952270030975342
3942,2.9520838260650635
3943,2.951897382736206
3944,2.951727867126465
3945,2.9515416622161865
3946,2.951355218887329
3947,2.951185703277588
3948,2.9509994983673096
3949,2.9508299827575684
3950,2.950643539428711
3951,2.9504570960998535
3952,2.9502875804901123
3953,2.950101137161255
3954,2.9499146938323975
3955,2.9497454166412354
3956,2.949558734893799
3957,2.9493722915649414
3958,2.9492027759552
3959,2.9490160942077637
3960,2.9488296508789062
3961,2.948660135269165
3962,2.9484736919403076
3963,2.9483039379119873
3964,2.948117256164551
3965,2.9479308128356934
3966,2.947761058807373
3967,2.9475746154785156
3968,2.947387933731079
3969,2.947218179702759
3970,2.946845769882202
3971,2.946676015853882
3972,2.9464893341064453
3973,2.946319580078125
3974,2.9461331367492676
3975,2.945946216583252
3976,2.9457764625549316
3977,2.945589780807495
3978,2.9454030990600586
3979,2.9452333450317383
3980,2.9450464248657227
3981,2.944859743118286
3982,2.944689989089966
3983,2.94450306892395
3984,2.9443163871765137
3985,2.9441463947296143
3986,2.9439594745635986
3987,2.9437897205352783
3988,2.9436028003692627
3989,2.943416118621826
3990,2.9432461261749268
3991,2.943059206008911
3992,2.9428722858428955
3993,2.942702293395996
3994,2.9425156116485596
3995,2.942328453063965
3996,2.9421584606170654
3997,2.94197154045105
