,time_to_failure
114886,1.9045462608337402
114887,1.9042574167251587
114888,1.9039685726165771
114889,1.9037059545516968
114890,1.9034169912338257
114891,1.903127908706665
114892,1.9028651714324951
114893,1.9025760889053345
114894,1.9022870063781738
114895,1.9020240306854248
114896,1.90144681930542
114897,1.901183843612671
114898,1.9008944034576416
114899,1.900631308555603
114900,1.9003419876098633
114901,1.9000524282455444
114902,1.8997893333435059
114903,1.899499773979187
114904,1.8992100954055786
114905,1.898946762084961
114906,1.8986570835113525
114907,1.8983674049377441
114908,1.898103952407837
114909,1.897814154624939
114910,1.8975507020950317
114911,1.8972607851028442
114912,1.8969707489013672
114913,1.8967071771621704
114914,1.8964171409606934
114915,1.8961271047592163
114916,1.8958632946014404
114917,1.8955731391906738
114918,1.8952829837799072
114919,1.8950190544128418
114920,1.8947287797927856
114921,1.8944385051727295
114922,1.8941744565963745
114923,1.8938840627670288
114924,1.8936200141906738
114925,1.8933295011520386
114926,1.8930389881134033
114927,1.8927748203277588
114928,1.892484188079834
114929,1.8921935558319092
114930,1.891929268836975
114931,1.8916385173797607
114932,1.8913476467132568
114933,1.8910832405090332
114934,1.8907923698425293
114935,1.8905278444290161
114936,1.8902369737625122
114937,1.8896825313568115
114938,1.8893914222717285
114939,1.8891003131866455
114940,1.8888355493545532
114941,1.8885443210601807
114942,1.888253092765808
114943,1.8879882097244263
114944,1.8876968622207642
114945,1.8874053955078125
114946,1.8871403932571411
114947,1.8868489265441895
114948,1.886583924293518
114949,1.8862923383712769
114950,1.886000633239746
114951,1.8857355117797852
114952,1.8854438066482544
114953,1.885151982307434
114954,1.8848868608474731
114955,1.8845949172973633
114956,1.8843029737472534
114957,1.8840376138687134
114958,1.8837456703186035
114959,1.883480191230774
114960,1.8831881284713745
114961,1.882896065711975
114962,1.8826303482055664
114963,1.8823381662368774
114964,1.8820459842681885
114965,1.8817802667617798
114966,1.8814879655838013
114967,1.8811955451965332
114968,1.880929708480835
114969,1.880637288093567
114970,1.8803447484970093
114971,1.8800787925720215
114972,1.8797862529754639
114973,1.8795201778411865
114974,1.8792275190353394
114975,1.8789347410202026
114976,1.8786686658859253
114977,1.8783758878707886
114978,1.8780829906463623
114979,1.877524971961975
114980,1.8772319555282593
114981,1.8769655227661133
114982,1.8766725063323975
114983,1.8764060735702515
114984,1.8761128187179565
114985,1.8758196830749512
114986,1.875553011894226
114987,1.8752597570419312
114988,1.8749663829803467
114989,1.8746997117996216
114990,1.8744062185287476
114991,1.8741127252578735
114992,1.8738459348678589
114993,1.8735523223876953
114994,1.8732587099075317
114995,1.8729918003082275
114996,1.8726980686187744
114997,1.8724310398101807
114998,1.872137188911438
114999,1.8718434572219849
115000,1.871576189994812
115001,1.8712823390960693
115002,1.870988368988037
115003,1.8707211017608643
115004,1.8704270124435425
115005,1.8701329231262207
115006,1.8698655366897583
115007,1.869571328163147
115008,1.869303822517395
115009,1.8690096139907837
115010,1.8687152862548828
115011,1.8684476613998413
115012,1.8681532144546509
115013,1.8678587675094604
115014,1.8675910234451294
115015,1.8672964572906494
115016,1.8670018911361694
115017,1.8667340278625488
115018,1.8664393424987793
115019,1.8661445379257202
115020,1.8658766746520996
115021,1.8653149604797363
115022,1.8650200366973877
115023,1.864725112915039
115024,1.8644568920135498
115025,1.8641618490219116
115026,1.8638668060302734
115027,1.8635984659194946
115028,1.863303303718567
115029,1.8630080223083496
115030,1.8627396821975708
115031,1.8624444007873535
115032,1.8621758222579956
115033,1.8618804216384888
115034,1.8615849018096924
115035,1.8613163232803345
115036,1.861020803451538
115037,1.8607251644134521
115038,1.8604564666748047
115039,1.8601607084274292
115040,1.8598650693893433
115041,1.8595961332321167
115042,1.8593002557754517
115043,1.8590044975280762
115044,1.85873544216156
115045,1.8584394454956055
115046,1.8581703901290894
115047,1.8578743934631348
115048,1.8575782775878906
115049,1.8573089838027954
115050,1.8570128679275513
115051,1.8567166328430176
115052,1.8564473390579224
115053,1.8561509847640991
115054,1.8558546304702759
115055,1.8555852174758911
115056,1.8552887439727783
115057,1.855019211769104
115058,1.8547226190567017
115059,1.8544260263442993
115060,1.8541563749313354
115061,1.8538596630096436
115062,1.8535629510879517
115063,1.8529975414276123
115064,1.8527007102966309
115065,1.8524307012557983
115066,1.852133870124817
115067,1.8518368005752563
115068,1.8515667915344238
115069,1.8512697219848633
115070,1.8509994745254517
115071,1.8507022857666016
115072,1.8504050970077515
115073,1.8501348495483398
115074,1.8498375415802002
115075,1.849540114402771
115076,1.8492697477340698
115077,1.848972201347351
115078,1.8486747741699219
115079,1.8484042882919312
115080,1.8481066226959229
115081,1.8478360176086426
115082,1.8475383520126343
115083,1.8472405672073364
115084,1.8469698429107666
115085,1.8466720581054688
115086,1.8463741540908813
115087,1.846103310585022
115088,1.845805287361145
115089,1.845507264137268
115090,1.8452363014221191
115091,1.8449381589889526
115092,1.8446400165557861
115093,1.8443689346313477
115094,1.8440706729888916
115095,1.8437994718551636
115096,1.843501091003418
115097,1.8432027101516724
115098,1.8429313898086548
115099,1.8426328897476196
115100,1.8423343896865845
115101,1.8420629501342773
115102,1.8417643308639526
115103,1.8414655923843384
115104,1.8411940336227417
115105,1.8406248092651367
115106,1.840325951576233
115107,1.840027093887329
115108,1.8397552967071533
115109,1.83945631980896
115110,1.839157223701477
115111,1.8388853073120117
115112,1.8385862112045288
115113,1.8382869958877563
115114,1.8380149602890015
115115,1.8377156257629395
115116,1.8374162912368774
115117,1.837144136428833
115118,1.8368446826934814
115119,1.836572527885437
115120,1.836272954940796
115121,1.8359733819961548
115122,1.8357009887695312
115123,1.8354012966156006
115124,1.83510160446167
115125,1.8348290920257568
115126,1.8345292806625366
115127,1.8342293500900269
115128,1.8339567184448242
115129,1.8336567878723145
115130,1.8333840370178223
115131,1.833083987236023
115132,1.8327839374542236
115133,1.832511067390442
115134,1.832210898399353
115135,1.8319107294082642
115136,1.8316376209259033
115137,1.831337332725525
115138,1.831036925315857
115139,1.830763816833496
115140,1.8304634094238281
115141,1.8301628828048706
115142,1.8298896551132202
115143,1.8295890092849731
115144,1.8293156623840332
115145,1.8290148973464966
115146,1.8284419775009155
115147,1.8281410932540894
115148,1.8278402090072632
115149,1.8275666236877441
115150,1.8272656202316284
115151,1.8269646167755127
115152,1.8266907930374146
115153,1.8263896703720093
115154,1.8261158466339111
115155,1.8258146047592163
115156,1.8255133628845215
115157,1.8252394199371338
115158,1.8249380588531494
115159,1.8246365785598755
115160,1.8243625164031982
115161,1.8240609169006348
115162,1.8237593173980713
115163,1.823485255241394
115164,1.8231834173202515
115165,1.822881817817688
115166,1.822607398033142
115167,1.8223055601119995
115168,1.8220311403274536
115169,1.821729302406311
115170,1.821427345275879
115171,1.821152687072754
115172,1.8208506107330322
115173,1.8205485343933105
115174,1.8202738761901855
115175,1.8199716806411743
115176,1.8196693658828735
115177,1.819394588470459
115178,1.8190922737121582
115179,1.8188172578811646
115180,1.8185148239135742
115181,1.8182123899459839
115182,1.8179373741149902
115183,1.8176347017288208
115184,1.817332148551941
115185,1.8170568943023682
115186,1.8167542219161987
115187,1.8164513111114502
115188,1.815874457359314
115189,1.8155715465545654
115190,1.8152960538864136
115191,1.8149930238723755
115192,1.8147175312042236
115193,1.814414381980896
115194,1.8141112327575684
115195,1.8138355016708374
115196,1.8135322332382202
115197,1.8132288455963135
115198,1.8129531145095825
115199,1.8126497268676758
115200,1.81234610080719
115201,1.8120702505111694
115202,1.8117666244506836
115203,1.8114906549453735
115204,1.8111869096755981
115205,1.8108832836151123
115206,1.8106070756912231
115207,1.8103032112121582
115208,1.8099993467330933
115209,1.8097230195999146
115210,1.8094191551208496
115211,1.8091150522232056
115212,1.8088386058807373
115213,1.8085345029830933
115214,1.8082304000854492
115215,1.8079538345336914
115216,1.8076496124267578
115217,1.8073729276657104
115218,1.8070685863494873
115219,1.8067641258239746
115220,1.8064873218536377
115221,1.806182861328125
115222,1.8058782815933228
115223,1.8056013584136963
115224,1.8052966594696045
115225,1.8049919605255127
115226,1.8047149181365967
115227,1.8044100999832153
115228,1.8041329383850098
115229,1.8038280010223389
115230,1.803247094154358
115231,1.8029420375823975
115232,1.8026368618011475
115233,1.8023594617843628
115234,1.8020542860031128
115235,1.8017489910125732
115236,1.801471471786499
115237,1.80116605758667
115238,1.8008606433868408
115239,1.800583004951477
115240,1.8002774715423584
115241,1.799999713897705
115242,1.7996940612792969
115243,1.7993884086608887
115244,1.7991105318069458
115245,1.7988046407699585
115246,1.7984988689422607
115247,1.7982208728790283
115248,1.7979148626327515
115249,1.7976089715957642
115250,1.7973307371139526
115251,1.7970246076583862
115252,1.7967463731765747
115253,1.7964402437210083
115254,1.7961339950561523
115255,1.7958555221557617
115256,1.7955492734909058
115257,1.7952429056167603
115258,1.79496431350708
115259,1.794657826423645
115260,1.79435133934021
115261,1.7940726280212402
115262,1.7937660217285156
115263,1.793459415435791
115264,1.7931804656982422
115265,1.792873740196228
115266,1.7925947904586792
115267,1.7922879457473755
115268,1.7919809818267822
115269,1.7917019128799438
115270,1.7913949489593506
115271,1.7910877466201782
115272,1.790502667427063
115273,1.7901954650878906
115274,1.7899161577224731
115275,1.7896088361740112
115276,1.7893292903900146
115277,1.7890219688415527
115278,1.7887144088745117
115279,1.7884348630905151
115280,1.7881273031234741
115281,1.7878196239471436
115282,1.7875399589538574
115283,1.7872321605682373
115284,1.7869243621826172
115285,1.786644458770752
115286,1.7863365411758423
115287,1.7860286235809326
115288,1.7857486009597778
115289,1.7854405641555786
115290,1.7851605415344238
115291,1.7848522663116455
115292,1.7845441102981567
115293,1.7842638492584229
115294,1.7839555740356445
115295,1.7836471796035767
115296,1.7833667993545532
115297,1.7830584049224854
115298,1.782749891281128
115299,1.782469391822815
115300,1.782160758972168
115301,1.7818801403045654
115302,1.781571388244629
115303,1.7812626361846924
115304,1.7809818983078003
115305,1.7806730270385742
115306,1.7803641557693481
115307,1.780083179473877
115308,1.7797741889953613
115309,1.7794650793075562
115310,1.779184103012085
115311,1.7788748741149902
115312,1.778565526008606
115313,1.777976393699646
115314,1.7776950597763062
115315,1.7773857116699219
115316,1.7770761251449585
115317,1.7767947912216187
115318,1.7764852046966553
115319,1.7761754989624023
115320,1.7758939266204834
115321,1.7755842208862305
115322,1.7752742767333984
115323,1.7749927043914795
115324,1.7746827602386475
115325,1.7744009494781494
115326,1.7740910053253174
115327,1.7737808227539062
115328,1.7734988927841187
115329,1.7731887102127075
115330,1.7728785276412964
115331,1.7725964784622192
115332,1.772286057472229
115333,1.7719756364822388
115334,1.771693468093872
115335,1.7713829278945923
115336,1.7710723876953125
115337,1.7707899808883667
115338,1.770479440689087
115339,1.7701969146728516
115340,1.7698861360549927
115341,1.7695753574371338
115342,1.7692927122116089
115343,1.7689818143844604
115344,1.768670916557312
115345,1.7683881521224976
115346,1.76807701587677
115347,1.767765998840332
115348,1.7674829959869385
115349,1.767171859741211
115350,1.7668888568878174
115351,1.7665774822235107
115352,1.766266107559204
115353,1.765982985496521
115354,1.7656714916229248
115355,1.7650779485702515
115356,1.7647662162780762
115357,1.7644546031951904
115358,1.7641711235046387
115359,1.7638592720031738
115360,1.763547420501709
115361,1.7632638216018677
115362,1.7629518508911133
115363,1.762668251991272
115364,1.762356162071228
115365,1.7620439529418945
115366,1.7617601156234741
115367,1.7614479064941406
115368,1.7611355781555176
115369,1.7608516216278076
115370,1.760539174079895
115371,1.7602267265319824
115372,1.759942650794983
115373,1.7596300840377808
115374,1.7593458890914917
115375,1.759033203125
115376,1.7587205171585083
115377,1.7584360837936401
115378,1.7581232786178589
115379,1.757810354232788
115380,1.75752592086792
115381,1.7572128772735596
115382,1.7568998336791992
115383,1.756615161895752
115384,1.756301999092102
115385,1.7560173273086548
115386,1.7557040452957153
115387,1.7553907632827759
115388,1.7551058530807495
115389,1.7547924518585205
115390,1.754478931427002
115391,1.754193902015686
115392,1.753880262374878
115393,1.7535666227340698
115394,1.7532814741134644
115395,1.7529677152633667
115396,1.7526538372039795
115397,1.7520558834075928
115398,1.7517704963684082
115399,1.7514564990997314
115400,1.7511423826217651
115401,1.7508567571640015
115402,1.7505426406860352
115403,1.7502284049987793
115404,1.749942660331726
115405,1.7496283054351807
115406,1.7493138313293457
115407,1.749027967453003
115408,1.748713493347168
115409,1.7484275102615356
115410,1.7481129169464111
115411,1.747798204421997
115412,1.7475121021270752
115413,1.7471972703933716
115414,1.746882438659668
115415,1.7465962171554565
115416,1.7462811470031738
115417,1.7459661960601807
115418,1.7456797361373901
115419,1.7453645467758179
115420,1.7450494766235352
115421,1.7447627782821655
115422,1.7444475889205933
115423,1.7441608905792236
115424,1.7438454627990723
115425,1.743530035018921
115426,1.7432432174682617
115427,1.7429276704788208
115428,1.7426120042800903
115429,1.7423250675201416
115430,1.7420092821121216
115431,1.7416934967041016
115432,1.7414064407348633
115433,1.7410905361175537
115434,1.7408032417297363
115435,1.7404872179031372
115436,1.740171194076538
115437,1.7398837804794312
115438,1.7395676374435425
115439,1.7389651536941528
115440,1.7386488914489746
115441,1.7383325099945068
115442,1.7380447387695312
115443,1.737728238105774
115444,1.7374117374420166
115445,1.7371238470077515
115446,1.7368072271347046
115447,1.73651921749115
115448,1.7362024784088135
115449,1.7358856201171875
115450,1.7355974912643433
115451,1.7352806329727173
115452,1.7349635362625122
115453,1.7346752882003784
115454,1.7343581914901733
115455,1.7340409755706787
115456,1.7337526082992554
115457,1.7334352731704712
115458,1.7331469058990479
115459,1.7328294515609741
115460,1.7325119972229004
115461,1.7322232723236084
115462,1.7319056987762451
115463,1.7315881252288818
115464,1.7312992811203003
115465,1.7309815883636475
115466,1.730663776397705
115467,1.730374813079834
115468,1.730056881904602
115469,1.7297389507293701
115470,1.72944974899292
115471,1.7291316986083984
115472,1.7288424968719482
115473,1.7285243272781372
115474,1.7282060384750366
115475,1.7279167175292969
115476,1.7275983095169067
115477,1.7272799015045166
115478,1.7269903421401978
115479,1.726671814918518
115480,1.7263531684875488
115481,1.7257461547851562
115482,1.7254563570022583
115483,1.7251375913619995
115484,1.7248187065124512
115485,1.7245287895202637
115486,1.7242097854614258
115487,1.723890781402588
115488,1.7236006259918213
115489,1.7232815027236938
115490,1.7229622602462769
115491,1.7226719856262207
115492,1.7223527431488037
115493,1.7220332622528076
115494,1.721742868423462
115495,1.7214233875274658
115496,1.7211328744888306
115497,1.7208131551742554
115498,1.7204935550689697
115499,1.720202922821045
115500,1.7198830842971802
115501,1.7195632457733154
115502,1.7192723751068115
115503,1.7189524173736572
115504,1.718632459640503
115505,1.7183414697647095
115506,1.718021273612976
115507,1.717730164527893
115508,1.7174099683761597
115509,1.7170896530151367
115510,1.7167984247207642
115511,1.7164779901504517
115512,1.7161575555801392
115513,1.7158660888671875
115514,1.7155455350875854
115515,1.7152248620986938
115516,1.7149332761764526
115517,1.7146124839782715
115518,1.7142916917800903
115519,1.7139999866485596
115520,1.7136790752410889
115521,1.713387131690979
115522,1.7127463817596436
115523,1.7124543190002441
115524,1.7121331691741943
115525,1.7118117809295654
115526,1.711519718170166
115527,1.711198329925537
115528,1.7108768224716187
115529,1.7105845212936401
115530,1.7102628946304321
115531,1.709970474243164
115532,1.709648847579956
115533,1.709326982498169
115534,1.7090344429016113
115535,1.7087125778198242
115536,1.7083905935287476
115537,1.7080979347229004
115538,1.7077758312225342
115539,1.707453727722168
115540,1.7071608304977417
115541,1.706838607788086
115542,1.7065162658691406
115543,1.7062232494354248
115544,1.70590078830719
115545,1.7056076526641846
115546,1.7052850723266602
115547,1.7049626111984253
115548,1.7046692371368408
115549,1.7043465375900269
115550,1.7040237188339233
115551,1.7037302255630493
115552,1.7034074068069458
115553,1.7030844688415527
115554,1.7027908563613892
115555,1.7024677991867065
115556,1.7021739482879639
115557,1.7018508911132812
115558,1.7015275955200195
115559,1.7012336254119873
115560,1.7009103298187256
115561,1.7005869150161743
115562,1.7002928256988525
115563,1.6999692916870117
115564,1.6993528604507446
115565,1.6990290880203247
115566,1.6987053155899048
115567,1.698410987854004
115568,1.6980870962142944
115569,1.6977925300598145
115570,1.6974685192108154
115571,1.6971445083618164
115572,1.6968498229980469
115573,1.6965255737304688
115574,1.6962013244628906
115575,1.6959065198898315
115576,1.6955821514129639
115577,1.6952576637268066
115578,1.694962739944458
115579,1.6946381330490112
115580,1.694343090057373
115581,1.6940183639526367
115582,1.6936936378479004
115583,1.693398356437683
115584,1.6930735111236572
115585,1.6927485466003418
115586,1.692453145980835
115587,1.69212806224823
115588,1.691802978515625
115589,1.691507339477539
115590,1.6911821365356445
115591,1.69085693359375
115592,1.6905611753463745
115593,1.6902357339859009
115594,1.6899398565292358
115595,1.6896142959594727
115596,1.6892887353897095
115597,1.6889927387237549
115598,1.6886670589447021
115599,1.6883412599563599
115600,1.6880450248718262
115601,1.6877192258834839
115602,1.687393307685852
115603,1.6870968341827393
115604,1.6867707967758179
115605,1.686474323272705
115606,1.6858232021331787
115607,1.6855266094207764
115608,1.6852002143859863
115609,1.6848738193511963
115610,1.6845769882202148
115611,1.6842504739761353
115612,1.6839238405227661
115613,1.6836267709732056
115614,1.6833001375198364
115615,1.6829732656478882
115616,1.682676076889038
115617,1.6823492050170898
115618,1.6820518970489502
115619,1.6817249059677124
115620,1.681397795677185
115621,1.6811003684997559
115622,1.6807730197906494
115623,1.6804457902908325
115624,1.6801481246948242
115625,1.6798207759857178
115626,1.6794933080673218
115627,1.679195523262024
115628,1.6788679361343384
115629,1.678570032119751
115630,1.6782423257827759
115631,1.6779145002365112
115632,1.6776164770126343
115633,1.6772886514663696
115634,1.6769605875015259
115635,1.6766624450683594
115636,1.676334261894226
115637,1.6760061979293823
115638,1.6757078170776367
115639,1.6753795146942139
115640,1.675051212310791
115641,1.6747525930404663
115642,1.674424171447754
115643,1.6741254329681396
115644,1.6737968921661377
115645,1.6734682321548462
115646,1.6731693744659424
115647,1.6728405952453613
115648,1.6722140312194824
115649,1.6718851327896118
115650,1.6715561151504517
115651,1.6712568998336792
115652,1.6709277629852295
115653,1.6706284284591675
115654,1.6702991724014282
115655,1.6699697971343994
115656,1.6696703433990479
115657,1.6693408489227295
115658,1.6690113544464111
115659,1.66871178150177
115660,1.6683820486068726
115661,1.668052315711975
115662,1.6677525043487549
115663,1.6674226522445679
115664,1.6670926809310913
115665,1.6667927503585815
115666,1.6664626598358154
115667,1.6661626100540161
115668,1.6658324003219604
115669,1.6655021905899048
115670,1.6652019023895264
115671,1.6648715734481812
115672,1.6645411252975464
115673,1.6642407178878784
115674,1.663910150527954
115675,1.6635795831680298
115676,1.6632789373397827
115677,1.6629482507705688
115678,1.6626474857330322
115679,1.6623166799545288
115680,1.6619857549667358
115681,1.6616847515106201
115682,1.6613537073135376
115683,1.661022663116455
115684,1.6607215404510498
115685,1.6603903770446777
115686,1.6600589752197266
115687,1.6597577333450317
115688,1.6594263315200806
115689,1.6590948104858398
115690,1.6584631204605103
115691,1.6581615209579468
115692,1.6578298807144165
115693,1.6574980020523071
115694,1.657196283340454
115695,1.6568642854690552
115696,1.6565322875976562
115697,1.6562304496765137
115698,1.6558983325958252
115699,1.6555659770965576
115700,1.6552640199661255
115701,1.654931664466858
115702,1.6546294689178467
115703,1.6542969942092896
115704,1.6539644002914429
115705,1.653662085533142
115706,1.6533293724060059
115707,1.6529966592788696
115708,1.6526941061019897
115709,1.652361273765564
115710,1.6520283222198486
115711,1.6517256498336792
115712,1.6513925790786743
115713,1.6510595083236694
115714,1.650756597518921
115715,1.650423288345337
115716,1.6501202583312988
115717,1.6497869491577148
115718,1.6494535207748413
115719,1.6491503715515137
115720,1.648816704750061
115721,1.648483157157898
115722,1.6481797695159912
115723,1.647845983505249
115724,1.6475121974945068
115725,1.647208571434021
115726,1.6468746662139893
115727,1.6465709209442139
115728,1.6462368965148926
115729,1.6459027528762817
115730,1.6455988883972168
115731,1.644931674003601
115732,1.644627571105957
115733,1.6442930698394775
115734,1.643958568572998
115735,1.6436543464660645
115736,1.6433197259902954
115737,1.6429849863052368
115738,1.6426805257797241
115739,1.642345666885376
115740,1.6420410871505737
115741,1.641706109046936
115742,1.6413710117340088
115743,1.641066312789917
115744,1.6407310962677002
115745,1.6403957605361938
115746,1.6400909423828125
115747,1.6397554874420166
115748,1.6394200325012207
115749,1.6391149759292603
115750,1.6387794017791748
115751,1.6384742259979248
115752,1.6381385326385498
115753,1.6378027200698853
115754,1.6374973058700562
115755,1.637161374092102
115756,1.6368253231048584
115757,1.6365197896957397
115758,1.636183738708496
115759,1.6358474493026733
115760,1.6355417966842651
115761,1.6352053880691528
115762,1.6348689794540405
115763,1.6345630884170532
115764,1.6342265605926514
115765,1.6339205503463745
115766,1.633583903312683
115767,1.6332471370697021
115768,1.6329408884048462
115769,1.6326040029525757
115770,1.6322671175003052
115771,1.6319607496261597
115772,1.63162362575531
115773,1.6309813261032104
115774,1.6306439638137817
115775,1.6303373575210571
115776,1.6299998760223389
115777,1.6296623945236206
115778,1.629355549812317
115779,1.629017949104309
115780,1.6286802291870117
115781,1.628373146057129
115782,1.628035306930542
115783,1.6276973485946655
115784,1.6273901462554932
115785,1.6270520687103271
115786,1.6267139911651611
115787,1.6264066696166992
115788,1.626068353652954
115789,1.6257609128952026
115790,1.625422477722168
115791,1.6250840425491333
115792,1.6247762441635132
115793,1.624437689781189
115794,1.6240990161895752
115795,1.6237910985946655
115796,1.6234523057937622
115797,1.6231135129928589
115798,1.6228053569793701
115799,1.6224664449691772
115800,1.622158169746399
115801,1.621819019317627
115802,1.621479868888855
115803,1.6211713552474976
115804,1.620832085609436
115805,1.620492696762085
115806,1.620184063911438
115807,1.6198445558547974
115808,1.6195049285888672
115809,1.6191961765289307
115810,1.618856430053711
115811,1.6185165643692017
115812,1.618207573890686
115813,1.6178677082061768
115814,1.617558479309082
115815,1.6168797016143799
115816,1.6165703535079956
115817,1.6162301301956177
115818,1.6158897876739502
115819,1.6155802011489868
115820,1.6152397394180298
115821,1.6148991584777832
115822,1.6145894527435303
115823,1.6142487525939941
115824,1.6139389276504517
115825,1.613598108291626
115826,1.6132571697235107
115827,1.6129472255706787
115828,1.612606167793274
115829,1.6122649908065796
115830,1.6119548082351685
115831,1.6116135120391846
115832,1.6112722158432007
115833,1.6109617948532104
115834,1.610620379447937
115835,1.610278844833374
115836,1.6099681854248047
115837,1.6096265316009521
115838,1.6093158721923828
115839,1.6089739799499512
115840,1.6086320877075195
115841,1.608321189880371
115842,1.60797917842865
115843,1.6076370477676392
115844,1.6073260307312012
115845,1.6069837808609009
115846,1.606641411781311
115847,1.606330156326294
115848,1.6059876680374146
115849,1.605676293373108
115850,1.605333685874939
115851,1.6049909591674805
115852,1.6046793460845947
115853,1.6043366193771362
115854,1.6039937734603882
115855,1.6036819219589233
115856,1.6033389568328857
115857,1.6026852130889893
115858,1.6023420095443726
115859,1.6019986867904663
115860,1.6016864776611328
115861,1.601343035697937
115862,1.601030707359314
115863,1.6006871461868286
115864,1.6003434658050537
115865,1.6000310182571411
115866,1.5996872186660767
115867,1.599343180656433
115868,1.599030613899231
115869,1.5986864566802979
115870,1.5983424186706543
115871,1.598029613494873
115872,1.5976852178573608
115873,1.59737229347229
115874,1.5970278978347778
115875,1.596683382987976
115876,1.5963702201843262
115877,1.5960255861282349
115878,1.5956809520721436
115879,1.5953675508499146
115880,1.5950226783752441
115881,1.5946778059005737
115882,1.5943641662597656
115883,1.5940191745758057
115884,1.5936740636825562
115885,1.5933603048324585
115886,1.5930149555206299
115887,1.5927010774612427
115888,1.592355728149414
115889,1.592010259628296
115890,1.59169602394104
115891,1.5913504362106323
115892,1.5910048484802246
115893,1.5906904935836792
115894,1.5903446674346924
115895,1.589998722076416
115896,1.5896841287612915
115897,1.5893381834030151
115898,1.589023470878601
115899,1.5883324146270752
115900,1.5880175828933716
115901,1.587671160697937
115902,1.5873247385025024
115903,1.5870096683502197
115904,1.586663007736206
115905,1.5863163471221924
115906,1.5860010385513306
115907,1.5856541395187378
115908,1.5853071212768555
115909,1.5849918127059937
115910,1.5846446752548218
115911,1.5843291282653809
115912,1.5839818716049194
115913,1.5836344957351685
115914,1.583318829536438
115915,1.5829713344573975
115916,1.582623839378357
115917,1.5823078155517578
115918,1.5819600820541382
115919,1.5816123485565186
115920,1.5812962055206299
115921,1.5809483528137207
115922,1.580631971359253
115923,1.5802838802337646
115924,1.5799357891082764
115925,1.579619288444519
115926,1.5792710781097412
115927,1.5789227485656738
115928,1.5786060094833374
115929,1.578257441520691
115930,1.577908992767334
115931,1.5775920152664185
115932,1.5772433280944824
115933,1.5768945217132568
115934,1.5765773057937622
115935,1.5762284994125366
115936,1.5759111642837524
115937,1.5755621194839478
115938,1.5752129554748535
115939,1.5748955011367798
115940,1.5741982460021973
115941,1.5738805532455444
115942,1.5735310316085815
115943,1.573181390762329
115944,1.5728634595870972
115945,1.5725138187408447
115946,1.5721957683563232
115947,1.5718457698822021
115948,1.5714958906173706
115949,1.57117760181427
115950,1.5708274841308594
115951,1.5704772472381592
115952,1.570158839225769
115953,1.5698084831237793
115954,1.5694580078125
115955,1.5691393613815308
115956,1.568788766860962
115957,1.568438172340393
115958,1.5681192874908447
115959,1.5677684545516968
115960,1.5674494504928589
115961,1.5670984983444214
115962,1.5667474269866943
115963,1.5664281845092773
115964,1.5660771131515503
115965,1.5657258033752441
115966,1.5654064416885376
115967,1.565055012702942
115968,1.5647034645080566
115969,1.564383864402771
115970,1.5640321969985962
115971,1.563712477684021
115972,1.5633606910705566
115973,1.5630087852478027
115974,1.5626888275146484
115975,1.562336802482605
115976,1.561984658241272
115977,1.5616644620895386
115978,1.5613123178482056
115979,1.5609599351882935
115980,1.560639500617981
115981,1.5602869987487793
115982,1.5596153736114502
115983,1.5592626333236694
115984,1.5589418411254883
115985,1.558588981628418
115986,1.5582361221313477
115987,1.5579150915145874
115988,1.557561993598938
115989,1.557208776473999
115990,1.5568876266479492
115991,1.5565342903137207
115992,1.5561808347702026
115993,1.5558595657348633
115994,1.5555058717727661
115995,1.5551844835281372
115996,1.5548306703567505
115997,1.5544768571853638
115998,1.5541552305221558
115999,1.55380117893219
116000,1.5534471273422241
116001,1.5531251430511475
116002,1.552770972251892
116003,1.5524166822433472
116004,1.552094578742981
116005,1.5517401695251465
116006,1.5514178276062012
116007,1.5510632991790771
116008,1.5507086515426636
116009,1.5503860712051392
116010,1.550031304359436
116011,1.5496764183044434
116012,1.5493535995483398
116013,1.5489985942840576
116014,1.5486434698104858
116015,1.5483205318450928
116016,1.5479652881622314
116017,1.5476099252700806
116018,1.5472867488861084
116019,1.5469311475753784
116020,1.5466078519821167
116021,1.5462522506713867
116022,1.5458964109420776
116023,1.5455728769302368
116024,1.5448625087738037
116025,1.5445387363433838
116026,1.544182538986206
116027,1.5438263416290283
116028,1.5435023307800293
116029,1.543146014213562
116030,1.5428218841552734
116031,1.542465329170227
116032,1.5421086549758911
116033,1.541784405708313
116034,1.5414276123046875
116035,1.541070580482483
116036,1.5407462120056152
116037,1.540389060974121
116038,1.540031909942627
116039,1.5397073030471802
116040,1.539349913597107
116041,1.5389925241470337
116042,1.5386675596237183
116043,1.5383100509643555
116044,1.5379849672317505
116045,1.5376272201538086
116046,1.5372694730758667
116047,1.5369441509246826
116048,1.5365862846374512
116049,1.5362282991409302
116050,1.535902738571167
116051,1.535544514656067
116052,1.5351862907409668
116053,1.5348604917526245
116054,1.5345021486282349
116055,1.534176230430603
116056,1.5338176488876343
116057,1.533458948135376
116058,1.533132791519165
116059,1.5327739715576172
116060,1.5324151515960693
116061,1.5320887565612793
116062,1.5317296981811523
116063,1.5313706398010254
116064,1.5310440063476562
116065,1.5306847095489502
116066,1.5299999713897705
116067,1.5296404361724854
116068,1.5293134450912476
116069,1.5289537906646729
116070,1.5285940170288086
116071,1.5282667875289917
116072,1.527906894683838
